review_emotion	_review_score	_review_score_source	segment_id	unit	doc_id	token_count	lexical_token_count	emotion_anger_count	emotion_anger_per_1k	emotion_anger_prop	intensity_anger_mean	emotion_anticipation_count	emotion_anticipation_per_1k	emotion_anticipation_prop	intensity_anticipation_mean	emotion_disgust_count	emotion_disgust_per_1k	emotion_disgust_prop	intensity_disgust_mean	emotion_fear_count	emotion_fear_per_1k	emotion_fear_prop	intensity_fear_mean	emotion_joy_count	emotion_joy_per_1k	emotion_joy_prop	intensity_joy_mean	emotion_sadness_count	emotion_sadness_per_1k	emotion_sadness_prop	intensity_sadness_mean	emotion_surprise_count	emotion_surprise_per_1k	emotion_surprise_prop	intensity_surprise_mean	emotion_trust_count	emotion_trust_per_1k	emotion_trust_prop	intensity_trust_mean	sentiment_positive_count	sentiment_positive_per_1k	sentiment_negative_count	sentiment_negative_per_1k	vad_valence_mean	vad_arousal_mean	vad_dominance_mean	sentiment_balance	lexicon_hit_count	lexicon_unique_hit_count	lexicon_coverage	dominant_emotion	dominant_emotion_score	source_xml	xml_doc_index	title	author	century	genre	publication	category	year	language
emotion_anticipation_per_1k	207.3170731707317	emotion_anticipation_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-008633::window::1	window	wikivir-008633	161	82	0.0	0.0	0.0	0.0	17.0	207.3170731707317	0.3541666666666667	0.20703225806451617	0.0	0.0	0.0	0.0	2.0	24.390243902439025	0.041666666666666664	0.006064516129032258	6.0	73.17073170731707	0.125	0.11719354838709678	1.0	12.195121951219512	0.020833333333333332	0.03925806451612904	2.0	24.390243902439025	0.041666666666666664	0.02038709677419355	20.0	243.90243902439025	0.4166666666666667	0.4035483870967741	23.0	280.4878048780488	0.0	0.0	0.7061612903225805	0.3776612903225806	0.638529569892473	1.0	31	18	0.3780487804878049	trust	0.4166666666666667	wikivir.cleaned.xml	8633	Osem inu sestdeset sveteh pesm/25							
emotion_anticipation_per_1k	207.3170731707317	emotion_anticipation_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-008633::document::1	document	wikivir-008633	164	82	0.0	0.0	0.0	0.0	17.0	207.3170731707317	0.3541666666666667	0.20703225806451617	0.0	0.0	0.0	0.0	2.0	24.390243902439025	0.041666666666666664	0.006064516129032258	6.0	73.17073170731707	0.125	0.11719354838709678	1.0	12.195121951219512	0.020833333333333332	0.03925806451612904	2.0	24.390243902439025	0.041666666666666664	0.02038709677419355	20.0	243.90243902439025	0.4166666666666667	0.4035483870967741	23.0	280.4878048780488	0.0	0.0	0.7061612903225805	0.3776612903225806	0.638529569892473	1.0	31	18	0.3780487804878049	trust	0.4166666666666667	wikivir.cleaned.xml	8633	Osem inu sestdeset sveteh pesm/25							
emotion_anticipation_per_1k	207.1428571428572	emotion_anticipation_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-008990::window::2	window	wikivir-008990	316	140	3.0	21.428571428571427	0.031914893617021274	0.02526315789473684	29.0	207.14285714285717	0.30851063829787234	0.18552631578947368	5.0	35.714285714285715	0.05319148936170213	0.034964912280701754	3.0	21.428571428571427	0.031914893617021274	0.020842105263157894	15.0	107.14285714285714	0.1595744680851064	0.12850877192982457	4.0	28.57142857142857	0.0425531914893617	0.016385964912280702	4.0	28.57142857142857	0.0425531914893617	0.01905263157894737	31.0	221.42857142857142	0.32978723404255317	0.32170175438596493	32.0	228.57142857142856	9.0	64.28571428571428	0.6504875730994152	0.39645614035087723	0.603373538011696	0.5609756097560976	57	31	0.40714285714285714	trust	0.32978723404255317	wikivir.cleaned.xml	8990	Slomsek Apostolska hrana/81							
emotion_fear_per_1k	207.10059171597632	emotion_fear_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-020031::window::14	window	wikivir-020031	345	169	18.0	106.50887573964498	0.1592920353982301	0.0675049504950495	10.0	59.171597633136095	0.08849557522123894	0.04124752475247525	6.0	35.50295857988166	0.05309734513274336	0.007811881188118812	35.0	207.10059171597632	0.30973451327433627	0.18146534653465346	6.0	35.50295857988166	0.05309734513274336	0.03637623762376238	7.0	41.42011834319527	0.061946902654867256	0.034029702970297025	22.0	130.17751479289942	0.19469026548672566	0.0597920792079208	9.0	53.25443786982249	0.07964601769911504	0.06683168316831682	10.0	59.171597633136095	19.0	112.42603550295858	0.5430593509350936	0.522529592959296	0.5350436743674366	-0.3103448275862069	101	68	0.5976331360946746	fear	0.30973451327433627	wikivir.cleaned.xml	20031	Po divjinah Kanade	Januš Golec	20	povesti			1935	
emotion_fear_per_1k	207.07070707070707	emotion_fear_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-002807::window::14	window	wikivir-002807	399	198	26.0	131.31313131313132	0.13541666666666666	0.14533644859813083	23.0	116.16161616161617	0.11979166666666667	0.0929626168224299	23.0	116.16161616161617	0.11979166666666667	0.15121495327102805	41.0	207.07070707070707	0.21354166666666666	0.26926168224299063	12.0	60.60606060606061	0.0625	0.060018691588785054	35.0	176.76767676767676	0.18229166666666666	0.22615887850467292	18.0	90.9090909090909	0.09375	0.13514018691588783	14.0	70.7070707070707	0.07291666666666667	0.07906542056074767	21.0	106.06060606060606	42.0	212.12121212121212	0.4711598130841122	0.5057485758789497	0.49603963061860257	-0.3333333333333333	107	64	0.5404040404040404	fear	0.21354166666666666	wikivir.cleaned.xml	2807	Smrt	Anton Funtek	19	pesmi			1986	
emotion_fear_per_1k	206.89655172413796	emotion_fear_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-002996::window::97	window	wikivir-002996	371	145	13.0	89.6551724137931	0.1511627906976744	0.09949253731343284	5.0	34.48275862068965	0.05813953488372093	0.03355223880597015	10.0	68.9655172413793	0.11627906976744186	0.09026865671641793	30.0	206.89655172413794	0.3488372093023256	0.27213432835820894	3.0	20.689655172413794	0.03488372093023256	0.028164179104477615	12.0	82.75862068965517	0.13953488372093023	0.1255820895522388	4.0	27.586206896551722	0.046511627906976744	0.03053731343283582	9.0	62.06896551724138	0.10465116279069768	0.08874626865671642	8.0	55.172413793103445	22.0	151.72413793103448	0.39925746268656714	0.5621629353233831	0.5443557213930348	-0.4666666666666667	67	51	0.46206896551724136	fear	0.3488372093023256	wikivir.cleaned.xml	2996	Drobiž	Fran Milčinski	20	proza				
emotion_anticipation_per_1k	206.89655172413796	emotion_anticipation_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-001935::window::3	window	wikivir-001935	187	87	4.0	45.97701149425287	0.05555555555555555	0.03019607843137255	18.0	206.89655172413794	0.25	0.19458823529411767	2.0	22.988505747126435	0.027777777777777776	0.01727450980392157	2.0	22.988505747126435	0.027777777777777776	0.021137254901960785	17.0	195.40229885057474	0.2361111111111111	0.1867843137254902	6.0	68.9655172413793	0.08333333333333333	0.06715686274509804	4.0	45.97701149425287	0.05555555555555555	0.03462745098039216	19.0	218.39080459770116	0.2638888888888889	0.1813137254901961	26.0	298.8505747126437	3.0	34.48275862068965	0.7152663398692812	0.5067	0.5587624183006535	0.7931034482758621	51	33	0.5862068965517241	trust	0.2638888888888889	wikivir.cleaned.xml	1935	Vila omoži svojo hčer s kraljičem	Fran Hubad		pripovedke				
emotion_fear_per_1k	205.8823529411765	emotion_fear_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-017540::window::68	window	wikivir-017540	349	170	21.0	123.52941176470588	0.168	0.12047619047619049	16.0	94.11764705882352	0.128	0.08796428571428572	15.0	88.23529411764706	0.12	0.08498809523809525	35.0	205.88235294117646	0.28	0.19478571428571426	5.0	29.41176470588235	0.04	0.04583333333333333	12.0	70.58823529411765	0.096	0.09404761904761905	6.0	35.294117647058826	0.048	0.03673809523809523	15.0	88.23529411764706	0.12	0.10158333333333334	15.0	88.23529411764706	32.0	188.23529411764704	0.4610714285714285	0.5547063492063491	0.5950714285714287	-0.3617021276595745	84	57	0.49411764705882355	fear	0.28	wikivir.cleaned.xml	17540	Nihilist	Vitomir Feodor Jelenc	20	proza			1908	
emotion_anticipation_per_1k	205.4794520547945	emotion_anticipation_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-014584::window::38	window	wikivir-014584	360	146	5.0	34.24657534246575	0.049019607843137254	0.026349999999999995	30.0	205.4794520547945	0.29411764705882354	0.145675	4.0	27.397260273972602	0.0392156862745098	0.020225	7.0	47.94520547945205	0.06862745098039216	0.053825	10.0	68.4931506849315	0.09803921568627451	0.0672	6.0	41.0958904109589	0.058823529411764705	0.0469125	8.0	54.794520547945204	0.0784313725490196	0.0610375	32.0	219.17808219178082	0.3137254901960784	0.2421125	34.0	232.8767123287671	11.0	75.34246575342465	0.6024717261904762	0.4036438988095238	0.5549931547619048	0.5111111111111111	80	55	0.547945205479452	trust	0.3137254901960784	wikivir.cleaned.xml	14584	Žrtev razmer	Miroslav Malovrh	20	proza			1903	
emotion_anticipation_per_1k	205.40540540540545	emotion_anticipation_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-004787::window::22	window	wikivir-004787	376	185	2.0	10.81081081081081	0.0136986301369863	0.006848214285714286	38.0	205.40540540540542	0.2602739726027397	0.151	1.0	5.405405405405405	0.00684931506849315	0.004464285714285714	9.0	48.64864864864865	0.06164383561643835	0.02414285714285714	36.0	194.5945945945946	0.2465753424657534	0.17552678571428573	3.0	16.216216216216218	0.02054794520547945	0.010758928571428572	16.0	86.48648648648648	0.1095890410958904	0.02875892857142857	41.0	221.62162162162164	0.2808219178082192	0.19891071428571427	55.0	297.2972972972973	2.0	10.81081081081081	0.6686480654761905	0.4266436011904761	0.621609375	0.9298245614035088	112	70	0.6054054054054054	trust	0.2808219178082192	wikivir.cleaned.xml	4787	Akropolis in piramide	Anton Aškerc	20	pesmi				
emotion_anticipation_per_1k	205.2980132450331	emotion_anticipation_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-000583::window::219	window	wikivir-000583	355	151	5.0	33.11258278145696	0.046296296296296294	0.018526315789473686	31.0	205.2980132450331	0.28703703703703703	0.13642105263157894	4.0	26.490066225165563	0.037037037037037035	0.022778947368421048	4.0	26.490066225165563	0.037037037037037035	0.029357894736842107	24.0	158.94039735099338	0.2222222222222222	0.13922105263157894	7.0	46.35761589403974	0.06481481481481481	0.05121052631578948	10.0	66.22516556291392	0.09259259259259259	0.03783157894736842	23.0	152.31788079470198	0.21296296296296297	0.1146736842105263	46.0	304.63576158940396	9.0	59.602649006622514	0.6598570175438596	0.4400166666666667	0.5650684210526317	0.6727272727272727	95	70	0.6291390728476821	anticipation	0.28703703703703703	wikivir.cleaned.xml	583	Angelin Hidar	Ivan Lah		zgodovinski romani				
emotion_anticipation_per_1k	204.9689440993789	emotion_anticipation_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-004483::window::199	window	wikivir-004483	414	161	8.0	49.689440993788814	0.064	0.024659574468085105	33.0	204.9689440993789	0.264	0.17043617021276597	9.0	55.900621118012424	0.072	0.033138297872340426	6.0	37.267080745341616	0.048	0.04232978723404256	22.0	136.64596273291926	0.176	0.1526063829787234	9.0	55.900621118012424	0.072	0.07130851063829788	15.0	93.16770186335403	0.12	0.05319148936170213	23.0	142.85714285714286	0.184	0.15277659574468086	30.0	186.33540372670805	12.0	74.53416149068323	0.5940445035460993	0.4385916666666667	0.5112670212765957	0.42857142857142855	94	76	0.5838509316770186	anticipation	0.264	wikivir.cleaned.xml	4483	Mlada ljubezen	Alojz Kraigher	20	romani				
emotion_anticipation_per_1k	204.37956204379563	emotion_anticipation_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-003949::window::313	window	wikivir-003949	352	137	8.0	58.394160583941606	0.06956521739130435	0.05724050632911393	28.0	204.37956204379563	0.24347826086956523	0.18887341772151897	1.0	7.299270072992701	0.008695652173913044	0.010873417721518987	12.0	87.59124087591242	0.10434782608695652	0.09729113924050632	26.0	189.7810218978102	0.22608695652173913	0.18011392405063292	9.0	65.69343065693431	0.0782608695652174	0.04339240506329114	5.0	36.4963503649635	0.043478260869565216	0.01622784810126582	26.0	189.7810218978102	0.22608695652173913	0.17049367088607595	34.0	248.17518248175182	11.0	80.2919708029197	0.6606791139240507	0.4991244725738396	0.5520637130801687	0.5111111111111111	79	53	0.5766423357664233	anticipation	0.24347826086956523	wikivir.cleaned.xml	3949	Za lahko noč	Ela Peroci	20	pravljice				
emotion_fear_per_1k	204.08163265306123	emotion_fear_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-014605::window::202	window	wikivir-014605	403	147	12.0	81.63265306122449	0.14814814814814814	0.10863157894736843	1.0	6.802721088435374	0.012345679012345678	0.004210526315789474	6.0	40.816326530612244	0.07407407407407407	0.03526315789473684	30.0	204.08163265306123	0.37037037037037035	0.29277631578947366	1.0	6.802721088435374	0.012345679012345678	0.03826315789473684	18.0	122.44897959183673	0.2222222222222222	0.18975	10.0	68.02721088435375	0.12345679012345678	0.15203947368421053	3.0	20.408163265306122	0.037037037037037035	0.040710526315789475	5.0	34.013605442176875	28.0	190.47619047619045	0.4064744674185463	0.5094711779448622	0.4500941416040101	-0.696969696969697	76	43	0.5170068027210885	fear	0.37037037037037035	wikivir.cleaned.xml	14605	Kekec nad samotnim brezdnom	Josip Vandot	20	pripovedke				
emotion_fear_per_1k	203.59281437125748	emotion_fear_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-003929::window::6	window	wikivir-003929	403	167	14.0	83.8323353293413	0.1346153846153846	0.07358024691358026	5.0	29.940119760479043	0.04807692307692308	0.028209876543209878	15.0	89.82035928143712	0.14423076923076922	0.09425925925925925	34.0	203.59281437125748	0.3269230769230769	0.2684567901234568	4.0	23.952095808383234	0.038461538461538464	0.03746913580246914	15.0	89.82035928143712	0.14423076923076922	0.10802469135802469	12.0	71.8562874251497	0.11538461538461539	0.09825925925925925	5.0	29.940119760479043	0.04807692307692308	0.0350246913580247	11.0	65.8682634730539	31.0	185.62874251497004	0.4291543209876544	0.5467037037037036	0.4443333333333333	-0.47619047619047616	81	52	0.48502994011976047	fear	0.3269230769230769	wikivir.cleaned.xml	3929	Kam pa kam, kosovirja?/Smejalna rožica in strami Strašnik	Svetlana Makarovič	20	kratka proza				
emotion_fear_per_1k	202.6143790849673	emotion_fear_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-014011::window::11	window	wikivir-014011	417	153	14.0	91.5032679738562	0.1044776119402985	0.04756842105263158	20.0	130.71895424836603	0.14925373134328357	0.10755789473684213	7.0	45.7516339869281	0.05223880597014925	0.03841052631578948	31.0	202.6143790849673	0.23134328358208955	0.12152631578947368	19.0	124.18300653594771	0.1417910447761194	0.1376842105263158	6.0	39.21568627450981	0.04477611940298507	0.05922105263157895	17.0	111.1111111111111	0.12686567164179105	0.06409473684210527	20.0	130.71895424836603	0.14925373134328357	0.11902105263157896	23.0	150.32679738562092	18.0	117.6470588235294	0.5387980701754386	0.45444000000000007	0.5209822807017543	0.12195121951219512	95	63	0.6209150326797386	fear	0.23134328358208955	wikivir.cleaned.xml	14011	Malomeščani	Bratko Kreft	20	dramska besedila				
emotion_anticipation_per_1k	202.5862068965517	emotion_anticipation_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-008993::document::1	document	wikivir-008993	490	232	5.0	21.551724137931036	0.029411764705882353	0.017190476190476194	47.0	202.58620689655172	0.27647058823529413	0.18303809523809525	7.0	30.17241379310345	0.041176470588235294	0.018685714285714288	8.0	34.48275862068965	0.047058823529411764	0.026342857142857144	34.0	146.55172413793102	0.2	0.17085714285714287	5.0	21.551724137931036	0.029411764705882353	0.01698095238095238	8.0	34.48275862068965	0.047058823529411764	0.030142857142857145	56.0	241.3793103448276	0.32941176470588235	0.3099523809523809	61.0	262.9310344827586	9.0	38.793103448275865	0.665759410430839	0.42793646258503404	0.5905568480725624	0.7428571428571429	105	59	0.4525862068965517	trust	0.32941176470588235	wikivir.cleaned.xml	8993	Slomsek Apostolska hrana/84							
emotion_joy_per_1k	201.2578616352201	emotion_joy_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-020034::window::240	window	wikivir-020034	372	159	4.0	25.157232704402517	0.03636363636363636	0.016235294117647056	22.0	138.36477987421384	0.2	0.13930588235294117	3.0	18.867924528301884	0.02727272727272727	0.010494117647058822	14.0	88.0503144654088	0.12727272727272726	0.028247058823529413	32.0	201.25786163522014	0.2909090909090909	0.3016588235294118	2.0	12.578616352201259	0.01818181818181818	0.013976470588235293	8.0	50.314465408805034	0.07272727272727272	0.044388235294117645	25.0	157.2327044025157	0.22727272727272727	0.23343529411764705	41.0	257.8616352201258	6.0	37.73584905660377	0.7158890196078431	0.4835901960784314	0.6213349019607843	0.7446808510638298	85	64	0.5345911949685535	joy	0.2909090909090909	wikivir.cleaned.xml	20034	Olga	Fran Govekar	20	romani				
emotion_anticipation_per_1k	201.21951219512195	emotion_anticipation_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-010868::window::47	window	wikivir-010868	351	164	6.0	36.58536585365854	0.045112781954887216	0.0160188679245283	33.0	201.21951219512195	0.24812030075187969	0.15530188679245285	3.0	18.29268292682927	0.022556390977443608	0.005320754716981133	12.0	73.17073170731707	0.09022556390977443	0.032462264150943394	27.0	164.63414634146343	0.20300751879699247	0.23020754716981134	8.0	48.78048780487805	0.06015037593984962	0.027283018867924527	12.0	73.17073170731707	0.09022556390977443	0.04328301886792452	32.0	195.1219512195122	0.24060150375939848	0.17917924528301885	46.0	280.4878048780488	13.0	79.26829268292683	0.6583384433962264	0.46993160377358484	0.5966552672955974	0.559322033898305	106	67	0.6463414634146342	anticipation	0.24812030075187969	wikivir.cleaned.xml	10868	Gospod Ravbar	Ivan Lah	20	epska pesnitev				
emotion_joy_per_1k	201.21951219512195	emotion_joy_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-003812::window::10	window	wikivir-003812	380	164	5.0	30.48780487804878	0.03968253968253968	0.020675675675675676	23.0	140.2439024390244	0.18253968253968253	0.10951351351351352	4.0	24.390243902439025	0.031746031746031744	0.018864864864864862	9.0	54.8780487804878	0.07142857142857142	0.021252252252252253	33.0	201.21951219512195	0.2619047619047619	0.2828828828828829	13.0	79.26829268292683	0.10317460317460317	0.07615315315315314	16.0	97.5609756097561	0.12698412698412698	0.06142342342342341	23.0	140.2439024390244	0.18253968253968253	0.1671171171171171	38.0	231.70731707317074	14.0	85.3658536585366	0.6922970827970828	0.44953925353925345	0.5532131059631061	0.46153846153846156	111	69	0.676829268292683	joy	0.2619047619047619	wikivir.cleaned.xml	3812	Klic po ljubezni	Klara Filipič	21	pesmi				
emotion_joy_per_1k	201.18343195266272	emotion_joy_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-016566::window::14	window	wikivir-016566	387	169	5.0	29.585798816568047	0.04950495049504951	0.023851851851851853	20.0	118.34319526627219	0.19801980198019803	0.08989814814814814	5.0	29.585798816568047	0.04950495049504951	0.020324074074074078	9.0	53.25443786982249	0.0891089108910891	0.030157407407407414	34.0	201.18343195266272	0.33663366336633666	0.20248148148148146	9.0	53.25443786982249	0.0891089108910891	0.06602777777777778	3.0	17.75147928994083	0.0297029702970297	0.010342592592592592	16.0	94.67455621301775	0.15841584158415842	0.1122777777777778	42.0	248.5207100591716	12.0	71.00591715976331	0.6703379629629628	0.49119367283950616	0.555400462962963	0.5555555555555556	108	51	0.6390532544378699	joy	0.33663366336633666	wikivir.cleaned.xml	16566	Predavanja	Ivan Hribovšek	20	neleposlovje				
