bertopic_topic	review_source	_review_score	review_score_source	segment_id	doc_id	unit	title	author	genre	century	year	text_preview_readable	bertopic_is_outlier	bertopic_probability	embedding_model	text_preview	source_xml	xml_doc_index	publication	category	language	unit_segment	doc_id_segment	sent_ids	n_sent_ids	token_count	word_token_count	lemma_token_count	text_preview_segment	source_xml_segment	xml_doc_index_segment	title_segment	author_segment	century_segment	genre_segment	publication_segment	category_segment	year_segment	language_segment	centroid_cosine
6	top_centroid	0.8776007185078891	centroid_cosine	wikivir-019705::window::7	wikivir-019705	window	Čuvaj Gregor	Anton Gaspari	kratka proza	20	1912	greste takoj.« »Pa pojdem, gospod!« Čudno se je zazdelo čuvaju, ko je stopil pred postajevodjo. Ta je snel ščipalnik z nosa ter ga dolgo časa smeje gledal. »Sedite, Gregor!« »Kaj bi pa še radi od mene	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	greste takoj.« »Pa pojdem, gospod!« Čudno se je zazdelo čuvaju, ko je stopil pred postajevodjo. Ta je snel ščipalnik z nosa ter ga dolgo časa smeje gledal. »Sedite, Gregor!« »Kaj bi pa še radi od mene	wikivir.cleaned.xml	19705				window	wikivir-019705	wikivir-019705.s000071|wikivir-019705.s000072|wikivir-019705.s000073|wikivir-019705.s000074|wikivir-019705.s000075|wikivir-019705.s000076|wikivir-019705.s000077|wikivir-019705.s000078|wikivir-019705.s000079|wikivir-019705.s000080|wikivir-019705.s000081|wikivir-019705.s000082|wikivir-019705.s000083|wikivir-019705.s000084|wikivir-019705.s000085|wikivir-019705.s000086|wikivir-019705.s000087|wikivir-019705.s000088|wikivir-019705.s000089|wikivir-019705.s000090	25	381	300	137	greste takoj.« »Pa pojdem, gospod!« Čudno se je zazdelo čuvaju, ko je stopil pred postajevodjo. Ta je snel ščipalnik z nosa ter ga dolgo časa smeje gledal. »Sedite, Gregor!« »Kaj bi pa še radi od mene?« je prašal nekako s strahom čuvaj. »Poslušajte, Gregor! Tičke, ki so razbijali deske, sem že izvoh	wikivir.cleaned.xml	19705	Čuvaj Gregor	Anton Gaspari	20	kratka proza			1912		0.8776007185078891
6	top_centroid	0.8762556222998509	centroid_cosine	wikivir-014399::window::84	wikivir-014399	window	Mlinarjev Janez	Ferdo Kočevar	zgodovinske povesti	19		mu zaradi odgovora ni bilo ničesa naročeno. V tem trenutku stopi četvorica oboroženih beričev. „Kaj še!“ zakrohota se divji grof, „mari li misliš, da sem zastonj klical svoje ljudi. Primite mi tega,“	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	mu zaradi odgovora ni bilo ničesa naročeno. V tem trenutku stopi četvorica oboroženih beričev. „Kaj še!“ zakrohota se divji grof, „mari li misliš, da sem zastonj klical svoje ljudi. Primite mi tega,“ 	wikivir.cleaned.xml	14399				window	wikivir-014399	wikivir-014399.s000688|wikivir-014399.s000689|wikivir-014399.s000690|wikivir-014399.s000691|wikivir-014399.s000692|wikivir-014399.s000693|wikivir-014399.s000694|wikivir-014399.s000695|wikivir-014399.s000696|wikivir-014399.s000697|wikivir-014399.s000698|wikivir-014399.s000699|wikivir-014399.s000700|wikivir-014399.s000701|wikivir-014399.s000702|wikivir-014399.s000703|wikivir-014399.s000704|wikivir-014399.s000705|wikivir-014399.s000706|wikivir-014399.s000707	26	359	300	166	mu zaradi odgovora ni bilo ničesa naročeno. V tem trenutku stopi četvorica oboroženih beričev. „Kaj še!“ zakrohota se divji grof, „mari li misliš, da sem zastonj klical svoje ljudi. Primite mi tega,“ obrne se nato k biričem, „in dobro mi ga čuvajte do večera. Ko se zmrači, odvedite mi ga v Bežigrad!	wikivir.cleaned.xml	14399	Mlinarjev Janez	Ferdo Kočevar	19	zgodovinske povesti					0.8762556222998509
6	top_centroid	0.8762534600838745	centroid_cosine	wikivir-001452::window::198	wikivir-001452	window	Rokovnjači	Josip Jurčič	zgodovinski romani	19		prepričanje!« nadaljuje oni; »povedati vam moram, da me postaja strah in groza teh lopovov. Pa čujte dalje! Ni mi bilo treba dolgo premišljevati, čigava li je roka; kajti pred kake pol ure prišel je e	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	prepričanje!« nadaljuje oni; »povedati vam moram, da me postaja strah in groza teh lopovov. Pa čujte dalje! Ni mi bilo treba dolgo premišljevati, čigava li je roka; kajti pred kake pol ure prišel je e	wikivir.cleaned.xml	1452				window	wikivir-001452	wikivir-001452.s003970|wikivir-001452.s003971|wikivir-001452.s003972|wikivir-001452.s003973|wikivir-001452.s003974|wikivir-001452.s003975|wikivir-001452.s003976|wikivir-001452.s003977|wikivir-001452.s003978|wikivir-001452.s003979|wikivir-001452.s003980|wikivir-001452.s003981|wikivir-001452.s003982|wikivir-001452.s003983|wikivir-001452.s003984|wikivir-001452.s003985|wikivir-001452.s003986|wikivir-001452.s003987|wikivir-001452.s003988|wikivir-001452.s003989	38	393	300	145	prepričanje!« nadaljuje oni; »povedati vam moram, da me postaja strah in groza teh lopovov. Pa čujte dalje! Ni mi bilo treba dolgo premišljevati, čigava li je roka; kajti pred kake pol ure prišel je eden vaših hlapcev s Kolovca ter mi naznanil, da leži pod gradom na cesti ubit človek, kateremu je od	wikivir.cleaned.xml	1452	Rokovnjači	Josip Jurčič	19	zgodovinski romani					0.8762534600838745
6	top_centroid	0.8759595606053445	centroid_cosine	wikivir-002781::window::356	wikivir-002781	window	Ptički brez gnezda	Fran Milčinski	povesti	20		da ga ni vzdramila trda roka. Zbudil se je – dva mestna stražnika sta stala pred njim. »Ej, vraga!« ju je pozdravil. »Ste vi gospod Kocmur?« je vljudno vprašal starejši. »Napravite se, da greste z nam	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	da ga ni vzdramila trda roka. Zbudil se je – dva mestna stražnika sta stala pred njim. »Ej, vraga!« ju je pozdravil. »Ste vi gospod Kocmur?« je vljudno vprašal starejši. »Napravite se, da greste z nam	wikivir.cleaned.xml	2781				window	wikivir-002781	wikivir-002781.s004169|wikivir-002781.s004170|wikivir-002781.s004171|wikivir-002781.s004172|wikivir-002781.s004173|wikivir-002781.s004174|wikivir-002781.s004175|wikivir-002781.s004176|wikivir-002781.s004177|wikivir-002781.s004178|wikivir-002781.s004179|wikivir-002781.s004180|wikivir-002781.s004181|wikivir-002781.s004182|wikivir-002781.s004183|wikivir-002781.s004184|wikivir-002781.s004185|wikivir-002781.s004186|wikivir-002781.s004187|wikivir-002781.s004188	26	382	300	154	da ga ni vzdramila trda roka. Zbudil se je – dva mestna stražnika sta stala pred njim. »Ej, vraga!« ju je pozdravil. »Ste vi gospod Kocmur?« je vljudno vprašal starejši. »Napravite se, da greste z nama, gospodje na policiji bi vas radi zaslišali! Le kar hitro se oblecite!« Gospod Kocmur se je odkašl	wikivir.cleaned.xml	2781	Ptički brez gnezda	Fran Milčinski	20	povesti					0.8759595606053445
6	top_centroid	0.8758816874113746	centroid_cosine	wikivir-004347::window::301	wikivir-004347	window	Troje povesti	Ivan Cankar	povesti	20	1911	polja, stal je na pragu in čakal kosila. Pa sta se ustavila pred njim birič in Šimen. „Nadlogo sem pripeljal!“ je oznanil birič. „Kakšno nadlogo?“ se je začudil župan; takoj ga je spreletela huda mise	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	polja, stal je na pragu in čakal kosila. Pa sta se ustavila pred njim birič in Šimen. „Nadlogo sem pripeljal!“ je oznanil birič. „Kakšno nadlogo?“ se je začudil župan; takoj ga je spreletela huda mise	wikivir.cleaned.xml	4347				window	wikivir-004347	wikivir-004347.s003437|wikivir-004347.s003438|wikivir-004347.s003439|wikivir-004347.s003440|wikivir-004347.s003441|wikivir-004347.s003442|wikivir-004347.s003443|wikivir-004347.s003444|wikivir-004347.s003445|wikivir-004347.s003446|wikivir-004347.s003447|wikivir-004347.s003448|wikivir-004347.s003449|wikivir-004347.s003450|wikivir-004347.s003451|wikivir-004347.s003452|wikivir-004347.s003453|wikivir-004347.s003454|wikivir-004347.s003455|wikivir-004347.s003456	21	373	300	137	polja, stal je na pragu in čakal kosila. Pa sta se ustavila pred njim birič in Šimen. „Nadlogo sem pripeljal!“ je oznanil birič. „Kakšno nadlogo?“ se je začudil župan; takoj ga je spreletela huda misel in ozrl se je z zlohotnim očesom na Šimna. „Osojniško!“ je razlagal birič. „Oblastnija nam je posl	wikivir.cleaned.xml	4347	Troje povesti	Ivan Cankar	20	povesti			1911		0.8758816874113746
6	top_centroid	0.8756355337416931	centroid_cosine	wikivir-016879::window::240	wikivir-016879	window	Beračeve skrivnosti, 2. del	Karl May	romani	20	1901	zapove major, viha si brke ali se ne premakne niti za pičico s svojega sedeža. Slavko vstopi. Videč temne poglede častnikov in stisnjene, prezirajoče oči gospá, ni dvomil več, kak vsprejem da tudi tu	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	zapove major, viha si brke ali se ne premakne niti za pičico s svojega sedeža. Slavko vstopi. Videč temne poglede častnikov in stisnjene, prezirajoče oči gospá, ni dvomil več, kak vsprejem da tudi tu 	wikivir.cleaned.xml	16879				window	wikivir-016879	wikivir-016879.s003978|wikivir-016879.s003979|wikivir-016879.s003980|wikivir-016879.s003981|wikivir-016879.s003982|wikivir-016879.s003983|wikivir-016879.s003984|wikivir-016879.s003985|wikivir-016879.s003986|wikivir-016879.s003987|wikivir-016879.s003988|wikivir-016879.s003989|wikivir-016879.s003990|wikivir-016879.s003991|wikivir-016879.s003992|wikivir-016879.s003993|wikivir-016879.s003994|wikivir-016879.s003995|wikivir-016879.s003996|wikivir-016879.s003997	30	407	300	166	zapove major, viha si brke ali se ne premakne niti za pičico s svojega sedeža. Slavko vstopi. Videč temne poglede častnikov in stisnjene, prezirajoče oči gospá, ni dvomil več, kak vsprejem da tudi tu pričakuje. Vstopil se je popolnoma službeno in čakal, da ga kdo ogovori. „Kdo ste?“ vpraša major nep	wikivir.cleaned.xml	16879	Beračeve skrivnosti, 2. del	Karl May	20	romani			1901		0.8756355337416931
6	top_centroid	0.875502996745958	centroid_cosine	wikivir-015733::window::370	wikivir-015733	window	Nezakonska mati	Pavel Brežnik	romani	20	1930	ljubi gospa Lokarjeva drugega!“ „Molči! Molči!“ je hripavo viknil Andrej. Mrzel pot mu je stopil na čelo. Zdelo se mu je, da se odpira pred njim prepad, tako globok, da mu ni moči videti do dna. Moral	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	ljubi gospa Lokarjeva drugega!“ „Molči! Molči!“ je hripavo viknil Andrej. Mrzel pot mu je stopil na čelo. Zdelo se mu je, da se odpira pred njim prepad, tako globok, da mu ni moči videti do dna. Moral	wikivir.cleaned.xml	15733				window	wikivir-015733	wikivir-015733.s006350|wikivir-015733.s006351|wikivir-015733.s006352|wikivir-015733.s006353|wikivir-015733.s006354|wikivir-015733.s006355|wikivir-015733.s006356|wikivir-015733.s006357|wikivir-015733.s006358|wikivir-015733.s006359|wikivir-015733.s006360|wikivir-015733.s006361|wikivir-015733.s006362|wikivir-015733.s006363|wikivir-015733.s006364|wikivir-015733.s006365|wikivir-015733.s006366|wikivir-015733.s006367|wikivir-015733.s006368|wikivir-015733.s006369	31	393	300	131	ljubi gospa Lokarjeva drugega!“ „Molči! Molči!“ je hripavo viknil Andrej. Mrzel pot mu je stopil na čelo. Zdelo se mu je, da se odpira pred njim prepad, tako globok, da mu ni moči videti do dna. Moral se je opreti na mizo, da se ni opotekel. Skobec pa je neusmiljeno nadaljeval: „Nu, gospod, zakaj ne	wikivir.cleaned.xml	15733	Nezakonska mati	Pavel Brežnik	20	romani			1930		0.875502996745958
6	top_centroid	0.8750750356622938	centroid_cosine	wikivir-011670::window::120	wikivir-011670	window	Zdražbarji	Metod Dolenc	kmecke povesti	20	1925	slepar ali — —tega vendar ni hotel ... Trček je stal pred njim in čakal mirno odgovora. Vedel je, da Banič že omahuje in da tudi omahne. »Če imaš raje tožbo, pa lahko odložiš!« reče prešerno Trček. »P	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	slepar ali — —tega vendar ni hotel ... Trček je stal pred njim in čakal mirno odgovora. Vedel je, da Banič že omahuje in da tudi omahne. »Če imaš raje tožbo, pa lahko odložiš!« reče prešerno Trček. »P	wikivir.cleaned.xml	11670	Kmetijski list			window	wikivir-011670	wikivir-011670.s001834|wikivir-011670.s001835|wikivir-011670.s001836|wikivir-011670.s001837|wikivir-011670.s001838|wikivir-011670.s001839|wikivir-011670.s001840|wikivir-011670.s001841|wikivir-011670.s001842|wikivir-011670.s001843|wikivir-011670.s001844|wikivir-011670.s001845|wikivir-011670.s001846|wikivir-011670.s001847|wikivir-011670.s001848|wikivir-011670.s001849|wikivir-011670.s001850|wikivir-011670.s001851|wikivir-011670.s001852|wikivir-011670.s001853	27	391	300	144	slepar ali — —tega vendar ni hotel ... Trček je stal pred njim in čakal mirno odgovora. Vedel je, da Banič že omahuje in da tudi omahne. »Če imaš raje tožbo, pa lahko odložiš!« reče prešerno Trček. »Pusti tisto! Pa pridita, podpišem, kakor si rekel!« pravi naglo Banič in pogleda proti pazniku, kakor	wikivir.cleaned.xml	11670	Zdražbarji	Metod Dolenc	20	kmecke povesti	Kmetijski list		1925		0.8750750356622938
6	top_centroid	0.8743462341777206	centroid_cosine	wikivir-016893::window::1385	wikivir-016893	window	Grofica beračica, 1. del		romani	20	1902	Ne, to je res presmešno“, nadaljuje, — „Jurij, zločinec; on, bogati in neodvisni mož; — to je, da bi človek zblaznil!“ Polkovnik, ki je bil v elegantni civilni obleki, sledi Sent-Artaju za petami. „St	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Ne, to je res presmešno“, nadaljuje, — „Jurij, zločinec; on, bogati in neodvisni mož; — to je, da bi človek zblaznil!“ Polkovnik, ki je bil v elegantni civilni obleki, sledi Sent-Artaju za petami. „St	wikivir.cleaned.xml	16893				window	wikivir-016893	wikivir-016893.s018371|wikivir-016893.s018372|wikivir-016893.s018373|wikivir-016893.s018374|wikivir-016893.s018375|wikivir-016893.s018376|wikivir-016893.s018377|wikivir-016893.s018378|wikivir-016893.s018379|wikivir-016893.s018380|wikivir-016893.s018381|wikivir-016893.s018382|wikivir-016893.s018383|wikivir-016893.s018384|wikivir-016893.s018385|wikivir-016893.s018386|wikivir-016893.s018387|wikivir-016893.s018388|wikivir-016893.s018389|wikivir-016893.s018390	26	425	300	180	Ne, to je res presmešno“, nadaljuje, — „Jurij, zločinec; on, bogati in neodvisni mož; — to je, da bi človek zblaznil!“ Polkovnik, ki je bil v elegantni civilni obleki, sledi Sent-Artaju za petami. „Stojte še trenotek“, reče hipoma Sent-Artaj, „čisto sem pozabil Vas povprašati za izkaznico, — saj ven	wikivir.cleaned.xml	16893	Grofica beračica, 1. del		20	romani			1902		0.8743462341777206
6	random	0.7132818592389834	centroid_cosine	wikivir-020299::window::531	wikivir-020299	window	Požganica	Lovro Kuhar	romani	20	1939	odšli v sobo poleg verande in zaprli vrata za seboj. V novem čistem ozračju so se globoko oddahnili. »Torej bi sprejelo državno nadzorstvo na primer tudi hujskača Pipana nazaj na delo?« je vprašal taj	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	odšli v sobo poleg verande in zaprli vrata za seboj. V novem čistem ozračju so se globoko oddahnili. »Torej bi sprejelo državno nadzorstvo na primer tudi hujskača Pipana nazaj na delo?« je vprašal taj	wikivir.cleaned.xml	20299				window	wikivir-020299	wikivir-020299.s007053|wikivir-020299.s007054|wikivir-020299.s007055|wikivir-020299.s007056|wikivir-020299.s007057|wikivir-020299.s007058|wikivir-020299.s007059|wikivir-020299.s007060|wikivir-020299.s007061|wikivir-020299.s007062|wikivir-020299.s007063|wikivir-020299.s007064|wikivir-020299.s007065|wikivir-020299.s007066|wikivir-020299.s007067|wikivir-020299.s007068|wikivir-020299.s007069|wikivir-020299.s007070|wikivir-020299.s007071|wikivir-020299.s007072	29	365	300	163	odšli v sobo poleg verande in zaprli vrata za seboj. V novem čistem ozračju so se globoko oddahnili. »Torej bi sprejelo državno nadzorstvo na primer tudi hujskača Pipana nazaj na delo?« je vprašal tajnik Košuta. Državni nadzornik Goremaš je malo pomislil, potem pa odgovoril: »Eventualno tudi njega! 	wikivir.cleaned.xml	20299	Požganica	Lovro Kuhar	20	romani			1939		0.7132818592389834
6	random	0.7108350138343522	centroid_cosine	wikivir-007725::window::7	wikivir-007725	window	Svitoslav zajček	Luiza Pesjak	dramska besedila	19		se ravno sem vidi. Glejte, gospod stotnik, z one klopice se ravno tje prav dobro vidik njemu. Zadnje okno je, na desni strani. Da, da — tam stanuje, in Zajček mu je menda imč, Svitoslav Zajček. Stanko	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	se ravno sem vidi. Glejte, gospod stotnik, z one klopice se ravno tje prav dobro vidik njemu. Zadnje okno je, na desni strani. Da, da — tam stanuje, in Zajček mu je menda imč, Svitoslav Zajček. Stanko	wikivir.cleaned.xml	7725				window	wikivir-007725	wikivir-007725.s000125|wikivir-007725.s000126|wikivir-007725.s000127|wikivir-007725.s000128|wikivir-007725.s000129|wikivir-007725.s000130|wikivir-007725.s000131|wikivir-007725.s000132|wikivir-007725.s000133|wikivir-007725.s000134|wikivir-007725.s000135|wikivir-007725.s000136|wikivir-007725.s000137|wikivir-007725.s000138|wikivir-007725.s000139|wikivir-007725.s000140|wikivir-007725.s000141|wikivir-007725.s000142|wikivir-007725.s000143|wikivir-007725.s000144	50	431	300	175	se ravno sem vidi. Glejte, gospod stotnik, z one klopice se ravno tje prav dobro vidik njemu. Zadnje okno je, na desni strani. Da, da — tam stanuje, in Zajček mu je menda imč, Svitoslav Zajček. Stankovic (na stran). Vendar sem prav imel! — Lekarnik, uradnik, profesor, vsi ti niso nevarni, al gostač,	wikivir.cleaned.xml	7725	Svitoslav zajček	Luiza Pesjak	19	dramska besedila					0.7108350138343522
6	random	0.7023323032154264	centroid_cosine	wikivir-000947::window::512	wikivir-000947	window	Strahovalci dveh kron	Miroslav Malovrh	zgodovinske povesti	20		veselo vzkliknil general. Zdaj spravimo najprej zakladnico v red, da je nihče ne izsledi, potem pa se v moji sobi pomenimo o vsem, kar se je zgodilo in kaj nameravata. Vso noč je gorela luč v generalo	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	veselo vzkliknil general. Zdaj spravimo najprej zakladnico v red, da je nihče ne izsledi, potem pa se v moji sobi pomenimo o vsem, kar se je zgodilo in kaj nameravata. Vso noč je gorela luč v generalo	wikivir.cleaned.xml	947				window	wikivir-000947	wikivir-000947.s005058|wikivir-000947.s005059|wikivir-000947.s005060|wikivir-000947.s005061|wikivir-000947.s005062|wikivir-000947.s005063|wikivir-000947.s005064|wikivir-000947.s005065|wikivir-000947.s005066|wikivir-000947.s005067|wikivir-000947.s005068|wikivir-000947.s005069|wikivir-000947.s005070|wikivir-000947.s005071|wikivir-000947.s005072|wikivir-000947.s005073|wikivir-000947.s005074	17	339	300	160	veselo vzkliknil general. Zdaj spravimo najprej zakladnico v red, da je nihče ne izsledi, potem pa se v moji sobi pomenimo o vsem, kar se je zgodilo in kaj nameravata. Vso noč je gorela luč v generalovi sobi, da so se straže začudeno ozirale na okna, v sobi pa so sedeli trije srečni ljudje v živem p	wikivir.cleaned.xml	947	Strahovalci dveh kron	Miroslav Malovrh	20	zgodovinske povesti					0.7023323032154264
6	random	0.7301487396799355	centroid_cosine	wikivir-017154::window::679	wikivir-017154	window	Grofica beračica, 2. del	Victor von B.	romani	20	1902	sobo v preiskovalni ječi. Policaja sta nesla svoje breme v drugo poslopje in sta šla tam skozi dolg hodnik. Zapiralec ju je došel in je ravno mislil kaj bolj natančnega poizvedeti, ko so se odprla vra	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	sobo v preiskovalni ječi. Policaja sta nesla svoje breme v drugo poslopje in sta šla tam skozi dolg hodnik. Zapiralec ju je došel in je ravno mislil kaj bolj natančnega poizvedeti, ko so se odprla vra	wikivir.cleaned.xml	17154				window	wikivir-017154	wikivir-017154.s006560|wikivir-017154.s006561|wikivir-017154.s006562|wikivir-017154.s006563|wikivir-017154.s006564|wikivir-017154.s006565|wikivir-017154.s006566|wikivir-017154.s006567|wikivir-017154.s006568|wikivir-017154.s006569|wikivir-017154.s006570|wikivir-017154.s006571|wikivir-017154.s006572|wikivir-017154.s006573|wikivir-017154.s006574|wikivir-017154.s006575|wikivir-017154.s006576|wikivir-017154.s006577|wikivir-017154.s006578|wikivir-017154.s006579	22	375	300	163	sobo v preiskovalni ječi. Policaja sta nesla svoje breme v drugo poslopje in sta šla tam skozi dolg hodnik. Zapiralec ju je došel in je ravno mislil kaj bolj natančnega poizvedeti, ko so se odprla vrata in sta dve lepi dekliški glavi pogledali na hodnik. „Takoj se mi poberita!“ ukazal je starec. „Va	wikivir.cleaned.xml	17154	Grofica beračica, 2. del	Victor von B.	20	romani			1902		0.7301487396799355
